,Datetime,Tweet Id,Text,Username,Location
18,2022-07-30 19:11:36+00:00,1553458306617708544,@TelkomIndonesia Metaverse tae . Lo aja masih ngikut peraturan yang dibuat ama bapak2 bau tanah blok sana sini 🥱,JustAnotherBois,Jakarta Capital Region
19,2022-07-30 18:06:24+00:00,1553441895270862849,"@Just_Ayu_ leres...puyeng ningali na
gaya ku seragam sarwng slogan wae..

eta basa  metaverse.. meuni ajrih..asa pang haitekna..kemendagri tito..😃😃
miceunnan anggran..gusti..
internet luar jawa masih reyod...ge 
basa ka kaltara..pedalaman.",azayakanaria,
20,2022-07-30 18:03:27+00:00,1553441156809236480,@Metaverse_Yin Mario Kart,ViddySmalls,pan con timba
21,2022-07-30 17:57:02+00:00,1553439538915057664,gegara metaverse nih kayanya dikira aplikasi tuh nginjek lahan indo ape,sikoom,"Bandung, Jawa Barat"
22,2022-07-30 17:41:06+00:00,1553435530901454848,"Sumpah.. untuk Perusahaan Telekomunikasi besar di ****, kok ya bisa ngepass grammatical errors kek gini… ironinya, ini pun lagi promosiin metaverse",Alaihomgambreng,"Mranggen, mepet semarang"
23,2022-07-30 17:36:39+00:00,1553434410493456384,@txtdrpemerintah tenis meja virtual lewat metaverse yng dimaksud kali,__praski,"DKI Jakarta, Indonesia"
24,2022-07-30 17:32:12+00:00,1553433288668491776,"-*The world WILL CHANGE* ngga pake be dan ngga pake Verb+s. Kalo pake be, bisa… nnti jadinya future perfect tense, jadinya “THE WORLD WILL BE CHANGED” ngga pake S

-YOURSELF, ngga digabung

-to *FULFILL* bukan Full Fill
 
Ayolah… mau Metaverse loh.",Alaihomgambreng,"Mranggen, mepet semarang"
25,2022-07-30 17:30:46+00:00,1553432930285801472,"@TelkomIndonesia gk usah lu jauh2 metaverse perbaikin dulu sinyalnya, gua di kota aja masih susah gmn yg di desa gaya gayaan metaverse",deezpushydo,He/Him
26,2022-07-30 17:29:45+00:00,1553432672525238272,"janlupa loh vote bangtan di vma kategori best kpop sm best metaverse performance

usahakan vote pas power hour di jam 00.00-00.01☝🏼🫧

https://t.co/VKlQ1Bbwhj https://t.co/fhWQY63xYd",taehyungkkul,tae's ♡ᵎᵎ 
27,2022-07-30 17:29:29+00:00,1553432604795613184,Mungkin nanti semua milih jadi warga negara metaverse saja.,andrias98,"ÜT: -6.276814,106.826234"
28,2022-07-30 17:12:21+00:00,1553428295395422208,"🚨🚨🚨️VOTE SEKARANG JUGA POWER HOURS HANYA SELAMA 1 JAM 🚨🚨🚨.

Vote di Best K-Pop dan Best Metaverse Perfomance 
Vote sekarang dan pakai semua akun Twitter/ Gmail (harus valid) kalian!

Link vote: https://t.co/METBZe3UeT
Tutorial vote: https://t.co/LdsRFtyyn7 https://t.co/FPJINeX6nb",jung_lsh,uarmyhope
29,2022-07-30 17:10:01+00:00,1553427708201168896,"-idm Vote Bangtan di VMA pas power hour lumayan bisa 20x dapet jatah vote. Semangat vote nya, wahai army kesayangan Bangtan 🔥💜💜💜🔥
Kategorinya: Best K-pop dan Best Metaverse yahhh 👍🏻👍🏻👍🏻

Pssstt.. Gunakan email kalian sebanyak-banyaknyaaa  (cont..)",indomyfess,
30,2022-07-30 17:08:04+00:00,1553427217115656193,"@choerryflavoure Teknologi dah canggih, bisa ktemu di metaverse",DerKaiser1998,"Malang, Jawa Timur"
31,2022-07-30 17:06:39+00:00,1553426861262114818,"Percuma ada iklan metaverse,era digital lah....thats a fuckin bullshit!!!komengfo nya msh ribetin pajak.harusnya udh siapin ttng pajak digital dr kemaren.giliran udh begini ribet #heran #kominfo",dablor24,"Jakarta Capital Region, Indone"
32,2022-07-30 17:01:00+00:00,1553425437963046915,"🚨 POWER HOUR VMA 🚨

Double voting (20 vote tiap kategori) selama 1 jam sampai pukul 01:00 WIB. Vote pakai semua akun kalian di kategori Best K-Pop &amp; Best Metaverse Performance! 
🔗 link : https://t.co/BgdgDtOcyh 📍 Tutorial: https://t.co/QKnaqxhXAj https://t.co/8Rgpf6hr7p",IndomyLetsVote,Nyalakan notifikasi 🔔
33,2022-07-30 16:47:14+00:00,1553421973656682497,"Sutra 🪡🧬

178/365

#digitalart #nft #metaverse #cryptoart #psychadelic #Web3 #nftcommunity https://t.co/iyJFqRURDw",matthewdelseni,
34,2022-07-30 16:40:35+00:00,1553420298619617280,"Use case Metaverse ini hadir dalam puncak perayaan hari ulang tahun @TelkomIndonesia ke-57 yang diberi nama Digiland 2022, sebuah festival musik, seni, pameran teknologi dan kuliner. 

https://t.co/yW4toNKVjp

#Telkom #Digiland #MICE #Event #Metaverse #Jakartabisnis",kbk_newsroom,
35,2022-07-30 16:39:02+00:00,1553419910910734336,Dari kemaren kagak mau nanggepin war tapi makin kesini kelakuan nya makin menjadi..Buka matamu cok Blackpink cuma Collab Njing Yang bikin Metaverse Juga Krafton Bukan YG dan gobloknya bilang MTV Harus seizin agensi Ni bener bener goblok https://t.co/jj7yJpZjsb,chuchichi_,
36,2022-07-30 16:36:35+00:00,1553419294389989376,"Katanya Indonesia menuju metaverse dan teknologi 4.0.

Tapi kebijakan memblokir tanpa pikir pikir.",pancarraidi,
37,2022-07-30 16:21:15+00:00,1553415433377972224,ORANG-ORANG BISA PAHAM GA SIH BEDANYA METAVERSE SAMA AVATAR BIASA? CAPE BGT KDA MULU KDA MULU. KDA EVEN GA ADA MEMBER MANUSIANYA.,iamjoraengi,u can bub instead of unfollow
38,2022-07-30 16:09:44+00:00,1553412536820674561,Metaverse Gaming adalah Pembicaraan Kota! Tahu lebih banyak https://t.co/Q1bs5qHo6a,CaritauInfo,Indonesia
39,2022-07-30 16:06:17+00:00,1553411667710857221,@txtdrpemerintah Kejuaraanya metaverse dong!,Msehabudin,"Bogor Barat, West Java"
40,2022-07-30 16:06:00+00:00,1553411598144147457,"@sandiuno @kemkominfo Sebagai pemerintah kalian perlu mempelajari banyak hal di bidang teknologi. Jika tdk mau tenggelam, kalian harus belajar berenang, bukan mengajak masyarakat Indonesia tenggelam dalam kebodohan kalian. Pemerintah berteriak metaverse, coba bayangkan dari mana metaverse itu trcipta?",suhir_man_,"US, Wetan"
41,2022-07-30 16:03:18+00:00,1553410917509246977,"Generasi boomer emang meresahkan, fafifu metaverse lah bukit algoritma lah web3.0 lah. Mending mundur aja kalian ketimbang bikin orang susah pak.",Meiracle9,"Jakarta Capital Region, Indonesia"
42,2022-07-30 15:54:55+00:00,1553408806885142528,"@angga_fzn Saat rangorang di jawa bicara metaverse, 4.0 wasweswos fafifu…. Di ujung timur negeri sinyal internet ikutan berenang di laut 😤",ViantyTJP,Papua New Guinea
43,2022-07-30 15:50:16+00:00,1553407637467054080,"Ngurus beginian aja bermasalah, kayak gitu gayanya mau fokus di Metaverse",Bagusadli_p,
44,2022-07-30 15:47:59+00:00,1553407065171046400,@itsme_zey Besok mereka suruh ke haki ae njir buat hak paten kan metaverse biar didemo para game wkwkwk,rainnvy,
45,2022-07-30 15:36:31+00:00,1553404177195606017,"Vote BTS di VNMA

Ada 16 kategori voted dan BTS dinominasikan dalam 2 kategori yaitu Best K-Pop dan Best Metaverse Performance. https://t.co/Bjq6Qoiomz",kkentangvc,Terjebak senyum manis Suga
46,2022-07-30 15:22:43+00:00,1553400704207040513,"@winterbeIIes aespa idol debutan SM yg konsepnya metaverse GG. Berisi 8 member: 4 member manusia, 4 member avatar. World building mereka dari musik. Tujuan mereka memperkenalkan metaverse.",Roumi0411,Kwangya
47,2022-07-30 15:15:06+00:00,1553398788542574592,"@aldilasachmad https://t.co/4zUbtMTr9l

Wis bubar-bubar, ra dah metaverse-metaverse an.. https://t.co/zBGFRe4mHR",pmherlambang,
48,2022-07-30 15:15:02+00:00,1553398771865702400,"-idm Kepada Yang Terkasih wahai ARMY kesayangannya Bangtan, ayo mari kita vote di VMA yukk..

Kategori : Best K-pop &amp; Best Metaverse Performance.

LET'S GO, GASKEUN!! (Tadi link nya ketinggalan 😭😭😭😭)

 https://t.co/EGtYuyW5L9",indomyfess,
49,2022-07-30 15:14:43+00:00,1553398691758837760,"$LQAVF $LQID.c $LQID

@AndrewKiguel is building an EMPIRE!

@Liquid_Avatar @AftermathIsland @Oasis_dstudios

#Metaverse
#Web3
#NFT
#Blockchain
#VirtualLand
#Avatars
#HealthCredentials
#DigitalIdentity
#DigitalID
#DigitalWallets
#AgeVerification
#Verifiable
#SmartAges
#Credentials https://t.co/I3dzGCYX9b",PaulieVal,Dirty Jerzz
50,2022-07-30 15:14:40+00:00,1553398681000284160,"Jadi inget belum lama ini instansi pemerintah pada berlomba-lomba latah memakai istilah ""metaverse"", eh @kemkominfo malah isinya orang-orang yang kayak sekarang 👎🏻. 😵😵😵",ddycw,Jakarta Capital Region
51,2022-07-30 15:03:21+00:00,1553395832330002432,MUT di Kwangya? Miss Universe Metaverse leh uga keknya https://t.co/Q8zETBgD1E,cavreiner,been around since 2000
52,2022-07-30 15:02:12+00:00,1553395540607762432,"@itsoouya Kan udah comeback nun, walaupun comeback metaverse wkwkwk",NCTIJAEHYUN,
53,2022-07-30 15:00:41+00:00,1553395159253274624,@Janelaruby Jadi comeback metaverse nya itu cuma check sound aja nun?,NCTIJAEHYUN,
54,2022-07-30 14:52:58+00:00,1553393216975556608,sulit sih emang kalo pembuat kebijakan jadul jauh tertinggal ketimbang rakyatnya 🥲🙃 metaverse &amp; bukit algoritma 💩,fadhilahdwynt,Bandung
55,2022-07-30 14:35:14+00:00,1553388756711120903,"1/2
Semoga Anda dapat bertemu lebih banyak mitra di game kami! 

#DPGU #GameFi #Metaverse https://t.co/qdt5OzwGme",vsndpgu,Indonesia
56,2022-07-30 14:20:30+00:00,1553385048069779457,"Vote ayang yuk, kategori Best Kpop sama Best Metaverse Performance ya. Thankies
https://t.co/3CcTsTVPR7",bangtan__lyfe,Indonesia
57,2022-07-30 14:17:21+00:00,1553384253152378882,"@samoyeedlee_ @aespafess_ Tapi yg jadi masalahnya, balasan komen pengikutnya malah nge drag aespa. Taulah kan fandom sebelah bencinya udah mendarah daging ke aespa, kesempatan lah oleh mereka menjelek2 kan aespa. Pas ada my yg komen aespa adalah metaverse, eh balasannya malah bawa2 kda",thousandsheet,
58,2022-07-30 14:11:06+00:00,1553382680380977153,"@LBH_Jakarta ngoceh 4.0 , metaverse , bukit algoritma bla  bla bla wkwkwk..... kontra produktif bapak2 terhormat !!! https://t.co/qZjcg4JsBk",DemangSinuhun,
59,2022-07-30 13:55:13+00:00,1553378686362984448,"@AREAJULID Ya emang isinya ga ngerti apa apa tentang industri digital, tau nya cuma metaverse metaverse doang, ituga tau nama doang gatau fungsinya apaan",TerserahFauzan,
60,2022-07-30 13:22:33+00:00,1553370462134099968,Meta ingin mengembangkan metaverse di Indonesia. Borobudur dan Komodo ditawarkan masuk metaverse. https://t.co/RmuXIGJ0yU,detikinet,"Jakarta, Indonesia"
61,2022-07-30 13:22:10+00:00,1553370366621655040,@ARSIPAJA metaverse metaverse kontol. kominfo nya aja bgini,powdowdd,
62,2022-07-30 13:21:51+00:00,1553370288238231553,@PDH_Metaverse @GoaiDev #Chihuahua ($HUAHUA,CryptoLukasz,
63,2022-07-30 13:20:54+00:00,1553370049142202368,"Ngomongin metaverse, 4.0, KTP aja mesti di fotokopi bang",Ryandisajja,Bandung Raya
64,2022-07-30 13:10:46+00:00,1553367498329731072,@TechmenID Ini kementrian isinya fafifuwasweswos digaji buat membuat metaverse metaverse,ris_staydmn,Belong Swamp
65,2022-07-30 13:09:15+00:00,1553367116459700225,"@sandiuno @kemkominfo Oh ini Bapak yang dulu bilang mendukung metaverse, kreator, animator dan mau mendukung industri game di Indonesia? Tapi bisa bisanya ngasih statement kaya gini yang imbasnya ke orang-orang yang kerja di dunia kreatif? Lagian kenapa pada telat daftar juga karena sosialisasi—",amurisaa,
66,2022-07-30 13:01:17+00:00,1553365110181154816,"@txtdrprogramer Pemerintah gembar gembor metaverse, web3.0. Kalau caranya begini semua web harus ter registrasi dengan dokumen2 yang diminta kayak NIB dkk, gabakal dah maju dah Indonesia, lebih mirip kayak negara china yang internet dari luar sangat dibatasi",hakam1,JAKARTA
67,2022-07-30 12:48:25+00:00,1553361874699296771,Telkom Akan Hadirkan Metaverse Mall di Digiland 2022 https://t.co/BprlDe4Aos,SiberindoC,Jalan Veteran II
68,2022-07-30 12:35:54+00:00,1553358725682831361,"Halah ngomong big data, metaverse, industri 4.0 tapi web krusial aja diblok, 
Kek tai emang",romushaBabe,
69,2022-07-30 12:34:39+00:00,1553358408945807360,negara goblok blokir situs-situs tapi punya rencana metaverse.. gobloknya nggak ada takar,YUKlTSUKUMO,nominor🔞 anti-bule
70,2022-07-30 12:33:53+00:00,1553358217375547393,"@ernestprakasa yutuber, konten kreator, &amp; seseleban yang dukung pejabat ttg metaverse mana suaranya?",AndyHuskyyy,
71,2022-07-30 12:33:13+00:00,1553358049389133833,"#BlokirKominfo Sok"" an mau bikin metaverse ibu kota... Internet aja lemot nya bukan maen, pake blokir"" segala lagi 🤡",ISkuyx,
72,2022-07-30 12:31:44+00:00,1553357674510950400,Kolaborasi APJII dan WIR Group Dicanangkan di DEWG Presidensi G20 -- #Metaverse #g20Indonesia #G20 #DEWG #apjii https://t.co/wOD96s4DJP,teknogav,Jakarta Capital Region
73,2022-07-30 12:11:00+00:00,1553352456658190336,"Telkom Akan Hadirkan Metaverse Mall Di Digiland 2022.
https://t.co/w12eyzi7mu",pustakalewi,Surabaya
74,2022-07-30 12:10:43+00:00,1553352386097610752,"Jangan lupa, kita masih ada Metaverse Exhibition dan Giveaway sampai tanggal 6 Agustus 2022 di https://t.co/hKy6BjJayn! 

Terima kasih untuk antusiasme Fams semua dalam mengikuti event IDNFT kali ini! 

#LenovoYogaNFTCompetition #EnhanceEverythingWithLenovoYoga #LenovoID #IDNFT https://t.co/ASs3XSGgcr",idnft_,Indonesia
75,2022-07-30 12:00:08+00:00,1553349723083444226,"Telkom Indonesia (Persero) mengembangkan metaverse dengan sentuhan lokal bernama Metanesia yang merupakan akronim dari Metaverse Indonesia. #metaverse #Telkom #Validnews
https://t.co/pNzuLAdOlg",validnewsid,"Jakarta Capital Region, Indone"
76,2022-07-30 12:00:01+00:00,1553349694159470598,Metaverse bernama Metanesia ini dihadirkan dalam puncak perayaan hari ulang tahun Telkom ke-57 yang diberi nama Digiland 2022. https://t.co/MSUvPgq3Kz,akuratco,Jakarta Capital Region
77,2022-07-30 11:57:21+00:00,1553349024207761418,apa kabs ya proyek metaverse dari pemerintah?,inisalmun,hutan gundul
78,2022-07-30 11:56:14+00:00,1553348740626362369,"sok sok an mau metaverse, make zoom aja belum pada bisa paham semua fiturnya. boomer",perisicle,"Denpasar, Indonesia"
79,2022-07-30 11:52:59+00:00,1553347922796101632,Tenis mejanya di metaverse kan yah... Kan digital...,ZoneVenomWar,Indonesia
80,2022-07-30 11:49:34+00:00,1553347063546425344,"Industri 4.0, ekonomi kreatif, metaverse metaverse tai kuciing",aloysurreal_,Indonesia
81,2022-07-30 11:48:29+00:00,1553346790149464070,"Membuat konten untuk Metaverse harus semudah/dapat diakses seperti ini dengan 
@VoxEdit
 .congrat 👍",Alamsya43378310,"celebes Makassar, Indonesia"
82,2022-07-30 11:33:45+00:00,1553343085400424449,"@AREAJULID https://t.co/zlsMrDld1U

Pake sok2 an mo ikutan bikin metaverse lagi ya. Lawak mulu nih pemerintah 🤭 https://t.co/26BwliUo1b",Cummaakunbiasaa,Jakarta
83,2022-07-30 11:31:03+00:00,1553342402433130501,"Pak @jokowi you kampanye gembor digital industri, eSports, metaverse, fafifu wasweswos tapi milih menteri @kemkominfo kaga bener dah. Yang agak-agak bapak apa partai koalisinya deh? Tapi yo ga kaget sih kalo misal bapak yang milih mah, soale yo piye, SDM Solo brow hhh",teoyota,
84,2022-07-30 11:20:30+00:00,1553339748248604673,@Puthutea @ibilswidodo Sedang menjelajah metaverse mas. https://t.co/eS3fM82bvH,husaensadam,Indonesia
85,2022-07-30 11:20:05+00:00,1553339644552826880,@txtdrpemerintah Mungkin lomba pingpong di metaverse,BagasssLaksana,
86,2022-07-30 11:11:37+00:00,1553337511501410305,sumpah ketawa banget dr kmrn bacain brief nya **** collective punya nya k****f* yg lg kalap masalah blokir. minta metaverse tp new economy nya di curse,siapagituini,
87,2022-07-30 11:04:58+00:00,1553335841103441920,"“Semakin Digital, Semakin Maju” tanding tenis mejanya di metaverse?",pancasyah,IG: @eat.anaksungaimusi
88,2022-07-30 11:00:16+00:00,1553334657558749187,"Sebagai wujud transformasi menjadi perusahaan telekomunikasi digital terdepan, PT Telkom Indonesia (Persero) Tbk (Telkom) akan memperkenalkan Metaverse Mall untuk masyarakat Indonesia yang diberi nama Metanesia.
https://t.co/TEDNIkL2pK",netralnews,"Jakarta Capital Region, Indone"
89,2022-07-30 10:56:19+00:00,1553333665085632512,"@kemkominfo Metaverse ini metaverse itu, paypal di blok. Boro boro pake metaverse, belanja keluar negeri makin susah karena paypal di blok. Dalah nggak usah pake duit juga kita transaksi di negeri ini, pake daon pisang aja udah. Bank ditutup aja, pake bambu nabung duitnya",Zonk321,
90,2022-07-30 10:47:32+00:00,1553331454196981761,Kemaren koar koar metaverse malah jadi megalitikum verse yeu tolol anjg @kemkominfo,aditya_wicaks,
91,2022-07-30 10:44:06+00:00,1553330587204694017,Bodo yang paling goblok yg pernah ku lihat seumur hidupku sih ini. Sok sok teknologi metaverse TAI KALIAN SEMUA BACOT,PReceh2,
92,2022-07-30 10:38:29+00:00,1553329174064295937,@lantip @PlateJohnny @kemkominfo @sandiuno @jokowi Makan tuh metaverse 4.0,kalavanya,Jakarta Capital Region
93,2022-07-30 10:36:06+00:00,1553328574689513474,"Omong doang metaverse metaverse wkwkw, ya gitulah kalo menteri hasil pesenan 🤭🤭🤭",chydrrn,
94,2022-07-30 10:34:33+00:00,1553328186959618049,"Kembangkan Dunia Metaverse Metanesia, Telkom Umumkan Kehadiran Metaverse Mall dan Showroom di Ajang Digiland 2022: Mobitekno – PT Telkom Indonesia (Persero) Tbk (TLKM) akan memperkenalkan Metaverse Mall untuk […] https://t.co/P450Q5pVGt https://t.co/K5vrMBgzZ2",mobitekno,Jakarta 
95,2022-07-30 10:30:00+00:00,1553327041017090048,Budiman Sudjatmiko dan kolega kominfo metaverse kuantum endesbra endesbre pasti bangga 😌 https://t.co/GTwj10bK8C,AkunMuram,
96,2022-07-30 10:17:31+00:00,1553323899995430912,"jargonnya fafifu 4.0, metaverse, etc.

lha kok jebul mendukung pisan ki piye toh. blokir itu bukan solusi, bapak.

paypal, wise, payoneer diblokir lak yo senyum noh",lampirkan,ID
97,2022-07-30 10:06:04+00:00,1553321015320915968,"Bahkan Owen (@prattprattpratt) tidak bisa berlatih mengendarai Blue (Velociraptor), tetapi di https://t.co/EcwraJ669f, ANDA BISA!🚀🪐
@BNBCHAIN ​​#USM #Metaverse #BNBchain https://t.co/84PJTjsIoY",RadioCaca_Indo,Indonesia
98,2022-07-30 09:57:37+00:00,1553318891803160576,"🥇🥇🥇 PROYEK #METAVERSE TRADED DALAM #BNBCHAIN ​​24 JAM TERAKHIR🚀 
#LFG https://t.co/XStgrbHQwv",RadioCaca_Indo,Indonesia
99,2022-07-30 09:43:37+00:00,1553315368894050307,@0xWayan itu metaverse bagian mana ?,docalisthenic,Bali
100,2022-07-30 09:42:57+00:00,1553315201122172929,"Coba kemarin Google dan Metaverse (Facebook, Instagram, WhatsApp) nggak daftar PSE, masih berani di blokir?
https://t.co/xhbGwEaOBK",kodhe13,"sleman, yogyakarta"
101,2022-07-30 09:28:08+00:00,1553311469462122496,Kalo besok besok pemrentah gembar gembor big data dan metaverse gausah percaya ygy,umarfadhlur,
102,2022-07-30 09:23:43+00:00,1553310360748191746,"@devilmaycrypt0 @VICE_ID WWW itu World Wide Web blog, bukan Indo wide web. kalau 197 negara punya aturan kayak Indon ini, repot amat tiap platform daftar ulang. Gak tau malu, paypal aja gak punya kantor cabang di Indon mau majakin juga?? Are u okay, bio sih METAVERSE tapi kontradiktif",heymusafir,Singapore
103,2022-07-30 09:02:29+00:00,1553305015107735552,"@VALULRANT @GeneralSonCast Ah engga mungkin. Mana mungkin pemerinta mementingkan cuan nya dan mengorbankan rakyat nya. Di Indo ngga ada yg bgitu2. Kalo di negri irlandia mungkin iya. Disini mah enggak. Ini pasti demi Indonesia 4.0, metaverse bukit algoritma Indonesia maju!",NeaR_llawlieT,
104,2022-07-30 08:38:05+00:00,1553298874311139328,"Indonesia 4.0, bukit algoritma, metaverse, fafifu wasweswos. Bacot!",DwiHerman13,heaven
105,2022-07-30 08:38:00+00:00,1553298855059673088,@ScherazadeMS PNS era Metaverse ini mbak😂,_JurnalPedia,Indonesia
106,2022-07-30 08:20:42+00:00,1553294502726860800,adik-adik siapa disini yang wifi kost nya bisa dipake buat transmisi data nasa &amp; server metaverse,fiksionis,
107,2022-07-30 08:09:51+00:00,1553291768707264512,"Kemarin ngomongin metaverse metaverse.. Tp ginian aja diblokir..

Blokir.. Viral.. Nanti juga dibuka blokir kembali",duta_ocink,"ÜT: -6.230487,106.834971"
108,2022-07-30 08:02:15+00:00,1553289857807499264,"@ARSIPAJA Jangan harap ada metaverse, apalagi bukit algoritma.. Bikin aja noh bukit teletabis hey kominfo",_AruiyS_,Lebih suka nomaden 
109,2022-07-30 08:00:16+00:00,1553289357875826688,"@ernestprakasa Apalagi yg bilang Indonesia 4.0 , Bukit Algorithma, Metaverse , Silicone Valley prettyt",fajarbdman,
110,2022-07-30 08:00:02+00:00,1553289298039955457,"Aksesoris mana yang kamu gabisa pakai di CINDRUM? 
hayo coba dijawab dan mention teman kamu untuk download CINDRUM juga ya!

Download here: https://t.co/0XiGCb2dPY

#CINDRUM $CIND #Metaverse #PlayToEarn #PlayToEarnGame https://t.co/lmstEypmyI",CindrumOfficial,"Jakarta, Indonesia"
111,2022-07-30 07:56:24+00:00,1553288386471145474,"@aparatmati Banyak pejabat2 boomer bahkan gen x yang pidato pakai jargon2 ""metaverse"", ""industry 4.0."", tapi pelit kalau utk invest di R&amp;D",ferdifitra999,
112,2022-07-30 07:42:42+00:00,1553284935905120256,Telkom Akan Hadirkan Metaverse Mall Di Digiland 2022 https://t.co/X8HgUyEFd3,gadgetdivaID,Indonesia
113,2022-07-30 07:34:46+00:00,1553282941354389505,"@mouldie_sep @uusbiasaaja F*ck industri 4.0, bukit algoritma, metaverse",embebidin,Lampung
114,2022-07-30 07:25:47+00:00,1553280679416238080,"big data metaverse palalu, judi kagak diblokir paypal diblokir asu.
#BlokirKominfo",___aldo__,nomaden
115,2022-07-30 07:23:47+00:00,1553280176280469505,@litanara @allkpop Dah satu aja gg pake concept metaverse bye,otakuAlexkun,Indonesia
116,2022-07-30 07:15:25+00:00,1553278070827626496,"@eri_paskalis @aanibrahim64 @mega_tjoeng Belajat lagi deh pak. Di Islam mau ijab pake bahasa apapun boleh, ngga tau deh klw di agama metaverse 😂",keenan_reactive,"Norway, ME"
117,2022-07-30 07:14:15+00:00,1553277780024266752,"4. Kerjassma dg lembaga lain utk sentralisasi data kependudukan dgn super duper aman. Biar ga banyak kartu, id, apalah itu namanya.

5. Urusin cyberbullying, perundungan seksual dsb. Ini masalah serius banget. Mohon dibantu y bapa ibu.

6. Kurangi jargon fafifu metaverse, 4.0 etc",angga_fzn,Godric's Hollow
118,2022-07-30 07:14:08+00:00,1553277749942358016,katanya mau menuju metaverse tapi akses game sama pembayaran nya diblokir kocak2 #BlokirKominfo,curiostank,
