,Datetime,Tweet Id,Text,Username,Location
0,2022-09-29 22:57:33+00:00,1575620826929328131,Jangan cerai! Project metaverse nya gimana nanti,ihwan_id,Swift
1,2022-09-29 22:42:05+00:00,1575616936809238528,"AXA akan menjadi perusahaan asuransi pertama di Hong Kong yang memasuki metaverse The Sandbox.
https://t.co/A7VKidP6jo",Media_Asuransi,Jakarta
2,2022-09-29 21:43:53+00:00,1575602287359074304,"@Spheroid_io Hayu mamang...

@HOKAGEke71 @Onyett16 @AskepJ @JuraganKainn @UdinSedih 

#GetSpheroidSpaces #Web3 #MetaVerse #NFTGiveaway",Ependi0904,"Gianyar, Indonesia"
3,2022-09-29 21:06:53+00:00,1575592975807107072,$HMBL #HUMBL @KeBryanHayes @FranklinSports @OldHickoryBats @wilsonballglove @HUMBLPay @MetaVerse ⚾️,I_LOVE_HUMBL,"BULLISH ON BLOCKS, HUMBL, HMBL"
4,2022-09-29 20:20:10+00:00,1575581221840900096,"BitcoinLegend bukan aplikasi penambangan tetapi juga game metaverse ☆Bergabunglah dengan BitcoinLegend untuk mendapatkan 10 BCL secara gratis.Kode yang direkomendasikan:r2r88lsgb6n
Situs web resmi
https://t.co/q4TKynSBuW",RiskiAd62006245,"Pondokgede, Indonesia"
5,2022-09-29 19:21:52+00:00,1575566549313650689,"💙 Pure Energy - Saf Enerji 🙏 💫

#MetaVerse #ArtistOnTwitter #artistsontwitter #energy #Energie #model https://t.co/XG8W9WmNMb",akgl_gamze,
6,2022-09-29 17:38:09+00:00,1575540447275266048,"Garap Metaverse, Uni Emirat Arab Bangun Kantor Kementerian Virtual https://t.co/ixa3otoM6F",21BeritaTerkini,
7,2022-09-29 17:32:32+00:00,1575539035120209920,"Garap Metaverse, Uni Emirat Arab Bangun Kantor Kementerian Virtual https://t.co/2AHt4gYxie",Bisniscom,"Jakarta, Indonesia"
8,2022-09-29 17:27:21+00:00,1575537727843364864,@Saham_fess metaverse cuma numpang lewat doang hypenya wkwk,Fckinqq,"Bandung, Jawa Barat"
9,2022-09-29 17:05:02+00:00,1575532114061438976,"$HMBL #HUMBL #metaverse #metaversestores #Sportmetaverse #atletes 
🔥🔥
https://t.co/LOcjeb2mtD",THL99999,"Florida, USA"
10,2022-09-29 16:44:58+00:00,1575527064483950599,@C_Hayes_Jr @12_Gauge_Ind @KeBryanHayes #HUMBL $HMBL #metaverse 🔥 #MetaverseNFT #VBB,THL99999,"Florida, USA"
11,2022-09-29 16:19:36+00:00,1575520681546043405,@kbsihushi Bakal ngaruh ga tuh ke leslar metaverse nya,oklemmetry,
12,2022-09-29 15:46:43+00:00,1575512406066810880,"""Dipaksa"" nanya, saat sdh menunjukkan pukul 21.15 WIB. 
Ya, sudah. Mari memikirkan soal hak cipta dan bagaimana menghadapi metaverse, dunia komunitas virtual tanpa akhir yang saling terkoneksi. dunia virtual 3D https://t.co/PmBNDSw8Y1",maman1965,Indonesia
13,2022-09-29 15:19:44+00:00,1575505614729420804,@don_metaverse @SuperExID @SuperExet Di tambah lagi sisa koin yang d jual g ada fitur convert.. aduh makin rugi anjir,Ahmad74967100,
14,2022-09-29 15:13:28+00:00,1575504036341506048,"@don_metaverse @SuperExID @SuperExet Iya anjir kocak 🤣🤣 gua trade cuma 20$ doang masa yang ke buka 0,2 et.. rugi anjir",Ahmad74967100,
15,2022-09-29 15:09:48+00:00,1575503112441593858,"@GarnetRed6482 @oxyP4stiWin @sukamengg @AREAJULID yg berulah si billar,yg tekor malah rudi, si billar mahh santai aja (tugas dia cm ngejalanin bisnis), sdangkan rudy sbg investor utamanya yg mngkin sdh mengeluarkan duit belasan sampai puluhan milyar utk membeli sebagian saham diperusahaan LesLar entertainment &amp; leslar metaverse.",AleGiggle,
16,2022-09-29 14:19:01+00:00,1575490332975693824,"🔥 GIVEAWAY #SESEPUHNFT X DERBY STAR - 5 FREE BOX NFT 

#DerbyStars adalah game metaverse balap kuda berkualitas AAA di jaringan Polygon,

👉 Penjelasan video: https://t.co/fO9ZF2xxBQ
👉 Link join GA: https://t.co/xZArmr8Xke

Info lengkapnya disini https://t.co/rW2Ylmiq2F",SesepuhCrypto,"West Java, Bandung - Indonesia"
17,2022-09-29 14:15:22+00:00,1575489413563707393,"@livayyya Metaverse bgs bgt si kakk, kokoh tahan banting pulaa. Cek aja

https://t.co/3I4eSb2hbp https://t.co/rgMN2wwwgv",bnyygrl_,
18,2022-09-29 13:28:07+00:00,1575477526176051201,"Crypto WInter dapat menjadi pengingat bagi para investor untuk berhati-hati dalam berinvestasi, khususnya pada industri yang mudah sekali mengalami pasang surut. #Bitcoin #Binance #NFTs #MetaVerse",mediacryptoindo,"Jakarta Pusat, DKI Jakarta"
19,2022-09-29 13:14:05+00:00,1575473993909702656,"Vibe nya kek pejabskuy lagi fafifu wasweswos ngomongin Big Data Metaverse AI Industry 4.0 inihh

Cape bgt we2 gombs berasal dari T-Rex atuh ih 😭🤣🤣🤣",travelsizehuman,
20,2022-09-29 12:56:44+00:00,1575469626414153728,METAVERSE PESANTREN ¤ bersama teman-teman IT ngobrol dengan Gus Kikin (KH Abdul Hakim Mahfudz) tentang kemungkinan nyelenggarakan pesantren metaverse. Basisnya Pondok Pesantren Tebuireng yg menyimpan sejarah panjang peejuangan anak bangsa meraih kemerdekaan...! https://t.co/rD5TwbG0dG,AdhieMassardi,
21,2022-09-29 12:55:29+00:00,1575469311606390784,METAVERSE PESANTREN ¤ bersama teman-teman IT ngobrol dengan Gus Kikin (KH Abdul Hakim Mahfudz) tentang kemungkinan nyelenggarakan pesantren metaverse. Basisnya Pondok Pesantren Tebuireng yg menyimpan sejarah panjang peejuangan anak bangsa meraih kemerdekaan...! https://t.co/ffm0YU72kt,AdhieMassardi,
22,2022-09-29 12:45:11+00:00,1575466719656968192,"@ajaib_investasi Jawaban dari Tebak Kata:
KATA 1, DESENTRALISASI
KATA 2, KRIPTOGRAFI
KATA 3, METAVERSE",Firdi37750176,
23,2022-09-29 12:31:09+00:00,1575463189734490112,@springday53 @ChryselaB @ndagels Nanti diundang ke metaverse,KucingIdung,
24,2022-09-29 12:20:18+00:00,1575460456353103872,"Diantaranya:
Metaverse Exhibition | NFT Talk | Crypto Talk | Blockchain Talk | Art Performance | NFT Journey Sharing Session

Acara ini 100% GRATIS! 💥

Yuk, datang dan meriahkan 1DNFTVERSERY! 💫",idnft_,Indonesia
