,Datetime,Tweet Id,Text,Username,Location
0,2022-02-27 23:49:02+00:00,1498082782320664583,oh bener ternyata hari ini libur... lanjut jadi driver truk di metaverse. https://t.co/c2LpQpSS8V,selamatmaIam,
1,2022-02-27 23:10:13+00:00,1498073011697893378,Wakakakak... Kencan di Metaverse https://t.co/5fxHfkqT10,indra_hutapea,"ÜT: -6.2452621,106.8687759"
2,2022-02-27 22:16:33+00:00,1498059504629420035,Ukraine khsrat f lwa9i3 wlkn rb7at f metaverse,not_richyet,
3,2022-02-27 21:39:09+00:00,1498050092082688002,"@ABSetyono @kemkominfo @PlateJohnny ""NFT, Metaverse, dan yang lainnya, Blockchain ini permasalahannya sudah lintas sektor. Jadi, ini tugas kami di pemerintahan untuk duduk bersama-sama membahas soal ini,” kata Nyoman
@kemkominfo",kakak_ica,hijau 
4,2022-02-27 20:47:59+00:00,1498037216442208256,"@QE_society Metaverse shadow? Tapi kok w liat nya kaya trailer merk helm baru ya, hhe",janbigween,"DKI Jakarta, Indonesia"
5,2022-02-27 20:45:39+00:00,1498036631978266625,$SUKU #nft #Metaverse,KungaShango,Kepler-452b
6,2022-02-27 19:59:27+00:00,1498025002502918150,"Sold! NinjaDojo #47 #3/25 for $19.99
#nft #smartchain #metaverse #crypto https://t.co/96N7eynK4h",ninjaft_feed,
7,2022-02-27 19:56:15+00:00,1498024198635204620,"Sold! NinjaDojo #33 #1/25 for $19.99
#nft #smartchain #metaverse #crypto https://t.co/ffSjlwmkGf",ninjaft_feed,
8,2022-02-27 19:56:14+00:00,1498024194831003664,"Sold! NinjaDojo #54 #3/10 for $49.99
#nft #smartchain #metaverse #crypto https://t.co/uMX271WyIw",ninjaft_feed,
9,2022-02-27 19:45:51+00:00,1498021579326095360,tendangan Kepa masuk dunia metaverse 😁. sejak awal lbh peduli sama mainnya dr pada hasil pertandingannya. dan.... senang sekali Chelsea main bagus ! #KTBFFH congrats Liverpool,rbwafa,Indonesia
10,2022-02-27 18:47:36+00:00,1498006923316183046,"Sold! NinjaDojo #22 #3/25 for $19.99
#nft #smartchain #metaverse #crypto https://t.co/AxV8yaRXtf",ninjaft_feed,
11,2022-02-27 18:29:35+00:00,1498002387453157379,"@bdngfess Dan saat sakit gada temen anu nengok, eta aing :)

Cita cita urng pgn punya mesjid di Mars atau di metaverse ngke",pelamunn,langit 
12,2022-02-27 18:16:24+00:00,1497999070597730316,"Sold! NinjaDojo #42 #5/10 for $49.99
#nft #smartchain #metaverse #crypto https://t.co/8Er62ZvOhu",ninjaft_feed,
13,2022-02-27 17:28:38+00:00,1497987047411175424,"@ABSetyono @kemkominfo @PlateJohnny Perkembangan NFT, kripto, dan metaverse di Indonesia terus meningkat. 
@kemkominfo",Spy_Zone85,"Jakarta Capital Region, Indone"
14,2022-02-27 17:22:15+00:00,1497985442213687296,"Tebak, trend metaverse akan kemana?
https://t.co/AmeWfwVy3q",ferybasuki,Jaksel
15,2022-02-27 17:14:16+00:00,1497983435847385088,Imagine satu dunia radioaktif sbb nuclear pastu semua takleh keluar rumah. Terpaksa la create dunia maya mcm metaverse tu. Pastu cypto tetiba jd matawang rasmi.,tgzex,Atlantis
16,2022-02-27 16:45:35+00:00,1497976217378914304,@coil_metaverse kawaii🥰🥰🥰,sabaximum,
17,2022-02-27 16:39:59+00:00,1497974808361017347,"@Unlinked_Wax @anestezibey1 @bugceylan 

cemuc.wam

#nft #Giveaway #Metaverse",musakah25533919,Wroclaw
18,2022-02-27 16:35:59+00:00,1497973800067280898,$BRKL $ZIL #Metaverse #PlayToEarn,ruuhansi,
19,2022-02-27 16:35:43+00:00,1497973733423992832,$BRKL $ZIL #Metaverse #PlayToEarn,ruuhansi,
20,2022-02-27 16:34:39+00:00,1497973464002887681,$BRKL $ZIL #Metaverse #PlayToEarn,ruuhansi,
21,2022-02-27 16:34:09+00:00,1497973336587968523,"#MMATwitter #mmat $mmat #trch #Metaverse $meta
https://t.co/uF4vRakB8k",bikulmishra,india
22,2022-02-27 16:34:00+00:00,1497973302585065473,$BRKL $ZIL #Metaverse #PlayToEarn,ruuhansi,
23,2022-02-27 16:32:58+00:00,1497973042332708864,$BRKL $ZIL #Metaverse #PlayToEarn,ruuhansi,
24,2022-02-27 16:32:27+00:00,1497972912179261449,$BRKL $ZIL #Metaverse #PlayToEarn,ruuhansi,
25,2022-02-27 16:32:00+00:00,1497972797439881218,$BRKL $ZIL #Metaverse #PlayToEarn,ruuhansi,
26,2022-02-27 16:20:59+00:00,1497970025264607232,"Maksud gw, instansi plat merah tuh kalo mau bikin program coba lah bener-bener dipahami dulu real world case nya spt apa. Ngga cuman pakai katakata yg lg ngetrend aja, smart lah, metaverse lah, 4.0 lah, 5.0 lah.",achmujib,Bogor
27,2022-02-27 16:20:34+00:00,1497969920469966849,@ArRidhaRazak @RoachPunks @pentas_io @kymioflario Ok. Abadikan dalam metaverse. Buat Selamanya. #KLMJ,kriukmonster,"Johor Bahru, Johor"
28,2022-02-27 16:09:18+00:00,1497967083585703943,vibes nya kaya dunia metaverse iya ga sih?,dreadamies,mostly reading n random acc
29,2022-02-27 15:56:04+00:00,1497963753609908225,"Harga Minyak goreng, kedelai, gula dan daging turun drastis...dan tidak langka lagi...tapi di Metaverse negeri Wakanda..",embunfajar123,
30,2022-02-27 15:50:14+00:00,1497962285155098624,@eghisn persiapan metaverse a,belfast___,
31,2022-02-27 15:49:30+00:00,1497962102413303816,"Sold! NinjaDojo #54 #2/10 for $49.99
#nft #smartchain #metaverse #crypto https://t.co/ELpTfCK9IM",ninjaft_feed,
32,2022-02-27 15:21:15+00:00,1497954993986433025,@detikcom Cb war di metaverse aja.. gk ada korban dah...aman,Dewa_Anank,Indonesia
33,2022-02-27 15:20:59+00:00,1497954923304013828,Sketsa wajah yang masih relevan dijaman metaverse,gilanggl_,Anfield road’s
34,2022-02-27 15:17:32+00:00,1497954057264066562,"@Askrlfess Mau loncat langsung ke metaverse 4.0 bla bla bla , kasi dulu kesejahteraan",sonnyNtheOlsen2,
35,2022-02-27 15:16:56+00:00,1497953905023778817,puncak macet suram. bisa ga ke puncak via metaverse aja pak? @jokowi,reddlngt0n,absorbed into the void
36,2022-02-27 15:15:46+00:00,1497953611846139905,"@MetapremeGuild dengan senang hati mengumumkan bahwa @grapeprotocol bergabung untuk meluncurkan Metaverse!! 

https://t.co/G1hX6cP1zA",grapeindonesia,🇲🇨🍇
37,2022-02-27 15:12:21+00:00,1497952754387791872,BANK BRI DAN BNI EKSPANSI KE DUNIA METAVERSE #BANK #BRI #BNI #DANAMON #J... https://t.co/xln2tJfpNJ via @YouTube,CryptoDapoer,
38,2022-02-27 14:50:55+00:00,1497947359828791303,Menuju metaverse tapi bikin contekan masih pakai gaya konvensional :( https://t.co/soI8HSkRmY,ibassssssss,"Makassar, Indonesia"
39,2022-02-27 14:50:14+00:00,1497947184737624070,@multabolot Lalu tiba-tiba Turki datang bantu tatar krimea karena masih anggap kerajaan tatar wilayah kekuasaan Ottoman. Makin metaverse lagi dah wkwkwkwkw,Sinfourth_,Fourth
40,2022-02-27 14:46:10+00:00,1497946163328262148,"Add logos in Cblb Pangu Metaverse
https://t.co/g4MeouB2ai
https://t.co/MwgyFFOwm6 https://t.co/Q8sZd3FEWX",cblbapp,Polygon(MATIC)
41,2022-02-27 14:11:39+00:00,1497937477763760129,"Kalo metaverse udah well-built, konflik antarnegara  mending disono aja deh biar gak menimbulkan kerusakan di dunia nyata",saustomatkfc,
42,2022-02-27 14:08:03+00:00,1497936571781513220,"ini DC gak mau bikin metaverse menampilkan semua Batman-nya, alias buset ganti ganti mele,",apreiskagilang,"Surabaya, Indonesia"
43,2022-02-27 14:01:13+00:00,1497934850833063938,@fullmoonfolks Ormas metaverse bgt tuh,tribunkultur_,"tribun kultur, богор "
44,2022-02-27 13:52:57+00:00,1497932772253794304,"Dek,
Garangan versi metaverse
Ojo percaya #SHIBARMY 
🤭

Percaya wae karo wong mbako~ https://t.co/C0YmI76rL2",HizbutTembakau,𝑺𝒆𝒃𝒂𝒕𝒂𝒏𝒈 𝑲𝒓𝒆𝒕𝒆𝒌
45,2022-02-27 13:49:56+00:00,1497932010878160899,"@P3nj3l4j4h_id Njiiirrr... Udh 2022, udh mau ada bukit algoritma, udh rame metaverse, msh percaya yg ginian...🤦

1",iday_karaoke,"अंताह, भारत"
46,2022-02-27 13:47:55+00:00,1497931505125175300,"Buat yg hobby ngegame, konsep metaverse ini bukan hal yg baru dan terlalu overhyped",arfiantofp,Bandung
47,2022-02-27 13:40:57+00:00,1497929752094543881,"@sof1azara03 @interstellar_xt @metaverse_earth Done,,
Bismillah...🤲🤲🤲 https://t.co/TJdjRwuu3i",oxyhabigwin,
48,2022-02-27 13:33:05+00:00,1497927771229540353,@PUNKARGH @Pentasian Siapa beli auto jadi datuk bandar metaverse punkargh,ami__rul,
49,2022-02-27 13:17:29+00:00,1497923845411733510,"Menggambar pake touchpad laptop adalah hal yang paling tanggel sa-dunia, galaksi, aherat dan metaverse https://t.co/cGAEOR4PCW",utesaid_,"Sukabumi, Indonesia"
50,2022-02-27 13:14:45+00:00,1497923155607830530,"Sold! NinjaDojo #22 #2/25 for $19.99
#nft #smartchain #metaverse #crypto https://t.co/pXMMlLkmqT",ninjaft_feed,
51,2022-02-27 13:09:07+00:00,1497921739929845760,"Waduhh...terus gimana tu nasib revolusi industri 4.0, civil society 5.0, internet 5G ama metaverse di Indonesia 🤡",gema_muchamad,"Bandung, Jawa Barat"
52,2022-02-27 13:00:46+00:00,1497919637866315777,"5 Dampak Negatif Metaverse, Pelecehan Seksual hingga Pencurian Data https://t.co/cKctROwus8 via @okezonenews #metaverse #data",Rita_Mf_Jannah,"Newyork, USA."
53,2022-02-27 12:34:15+00:00,1497912966691561480,"resah dikit iy. tpi inget gue lagi nge stan aespa💅 Metaverse gurl from kwangya, satu satunya grup idol yg punya Al, futuristik, cakep, talented, lucu, kiyowo, temannya Naevis, dari SM, ada Karina, ada Giselle, ada Winter dan Ningning. paling menonjol, yg  teasernya sampe saat-",thirstygru,0T4
54,2022-02-27 12:23:47+00:00,1497910329359351808,@GlazeCrypto @bv_metaverse Hahaha hostnya kemana 12 jadi 5 hari,kudanyajihan,
55,2022-02-27 12:11:44+00:00,1497907299221790720,BLOWSSOM. #PowerGirl #NFT #Metaverse #ART #SPOX #SOCKS #OPENSEA #OURSONG https://t.co/qlsf5JIKYC,Spox_socks,
56,2022-02-27 12:06:47+00:00,1497906051869741059,metaverse metaverse gopay top up lo aja ngepas sama minimum pembelian,jejemanuu,"Semarang, 🇲🇨"
57,2022-02-27 12:01:13+00:00,1497904652804767746,@aniesfor2024 Rakyat metaverse,AswanaAktivix,
58,2022-02-27 12:00:01+00:00,1497904351456600068,@sof1azara03 @interstellar_xt @metaverse_earth Bismillah done,rechanfe,
59,2022-02-27 11:56:43+00:00,1497903520930238464,"$SKUY

 #Sekuya #SKUY #Metaverse #Metafi  @sekuyaofficial @binance https://t.co/SAj6XVKidN",g4stein,
60,2022-02-27 11:46:44+00:00,1497901009368010754,"Heleh, banyak tuh influencer/selebgram yg lebih fasih ngomongin Crypto, NFT, Metaverse dan Web3 dibanding profesional Programmer kebanyakan. 😂",robikpiliang,Jakarta - Kebon Jeruk
61,2022-02-27 11:43:21+00:00,1497900154145640452,@GlazeCrypto @bv_metaverse Bismillahirrahmanirrahim wish me luck,skiesofblue2104,she/her
62,2022-02-27 11:41:31+00:00,1497899696396054528,@GlazeCrypto @bv_metaverse Ini udah nelat 4 hari belum di draw busett dah,saldobejibun,Indonesia
63,2022-02-27 11:35:14+00:00,1497898113633120264,"Lebih enak mana. Era digital apa Ora digital?
#NFT #Metaverse
#Google
#GlobalCrisis",zul_wildan,
64,2022-02-27 11:33:09+00:00,1497897589001256962,"@hrdbacot ngga donk, lagi berpetualang di negeri metaverse
https://t.co/iGydnshj3C",PerkakasLucu,Toko Perkakas
65,2022-02-27 11:30:26+00:00,1497896906613149700,"@exytromorphen @detikcom Konon kabarnya, mereka jga buka kantor di metaverse 🙏",afifsyawala,
66,2022-02-27 11:25:30+00:00,1497895662742306817,@gumbearrys aneka ragam emang kelakuan manusya metaverse,fcknmande,"Surabaya, Jawa Timur"
67,2022-02-27 10:55:00+00:00,1497887987145003008,"Mau otw ke metaverse, ada yang tau lewat mana?",bangimmo,Purbalingga 
68,2022-02-27 10:45:07+00:00,1497885503168782336,@sof1azara03 @interstellar_xt @metaverse_earth Bismillah https://t.co/Mt19C7GzZQ,launchingbabyz,
69,2022-02-27 10:41:56+00:00,1497884699070328838,"@sof1azara03 @interstellar_xt @metaverse_earth Done,semoga beruntung",my_name_is_Arie,
70,2022-02-27 10:36:33+00:00,1497883345669148673,Apakah di metaverse tetep gaboleh beduaan sm yg bukan muhrim nya?,Radian24,
71,2022-02-27 10:35:37+00:00,1497883111627309058,@herditiya1 Itu hasil survey di metaverse,marhamahsahaja,depan layar
72,2022-02-27 10:25:17+00:00,1497880509103292417,@sof1azara03 @interstellar_xt @metaverse_earth Bismillah https://t.co/VfJA3LOeQ6,doaanakQ2,Indonesia 
73,2022-02-27 10:15:18+00:00,1497877995838906369,@sof1azara03 @interstellar_xt @metaverse_earth Udah follow kedua sponsor,2023_win507x,
74,2022-02-27 09:49:26+00:00,1497871488841502723,@sof1azara03 @interstellar_xt @metaverse_earth Bismillah win https://t.co/lTdjhqCHkw,taebigwinning,
75,2022-02-27 09:31:41+00:00,1497867022335569920,sm robot ubur2nya. sumpah keren sih gilak. trus ad mobil terbang jg baru liat. yaampunnnnnnn. lbih dr metaverse,Nuril_ZJ,"Jawa Timur, Indonesia"
76,2022-02-27 09:29:08+00:00,1497866379881418752,"Yeay seneng bgt hari ini bisa ikutan #BloggerDay2022 🎉acara diisi dgn webinar yg seru bgt ngebahas metaverse,yg jujur gw jg blm paham apa itu metaverse😅 Tq BCC @bloggercrony atas kamarnya di #7thBloggercrony seru+meriah bgt acaranya,bagi2 ilmu plus bnyk hadiah jg🥳 https://t.co/SvU96XRJiN",afrilentin,"Depok, Jawa Barat"
77,2022-02-27 09:24:52+00:00,1497865306244468736,"metaverse maksudnya kan dunia digital, semacem ""simulator"" yang mendekati aslinya lah (tempat, grafik), bedanya mainnya pake vr + controller yg harganya gk ngotak itu

lu disana bersosialisasi dgn sesama player, bisa ngobrol bisa pacaran bisa ngapain aja sesukanya",diujunggelisah,studio 19
78,2022-02-27 09:16:53+00:00,1497863295809691649,"apa spesialnya sih metaverse dah? itu sih sama aja simulator dengan gaya njir

gini deh, lu main gta sa multiplayer itu juga sama aja metaverse, so nothing fckn special cok

jgn tergiur token dadakan y fren, perbanyak pengetahuan dulu baru terjun",diujunggelisah,studio 19
